Molecule Name,exp_pEC50,category,CNNaffinity,CNNscore,minimizedAffinity,pred_pEC50_raw,n_hops
OCNT-2328971,4.61,train,,,,,
OADMET-0001297,2.6,train,,,,,
OADMET-0003671,3.25,train,,,,,
OCNT-0317501,3.39,train,,,,,
OCNT-2316136,5.46,train,,,,,
OCNT-0368916,4.08,train,,,,,
OADMET-0003864,4.92,train,,,,,
OCNT-2311249,6.27,train,8.49890232,0.868347466,-10.133769,,
OCNT-0498090,5.66,train,,,,,
OCNT-2328859,2.51,train,,,,,
OADMET-0005795,4.68,train,,,,,
OCNT-2311266,5.25,train,,,,,
OADMET-0005133,5.03,train,,,,,
OCNT-0002431,3.05,train,,,,,
OADMET-0001420,5.19,train,,,,,
OCNT-2317558,4.49,train,,,,,
OCNT-1307630,3.01,train,,,,,
OADMET-0001137,2.75,train,,,,,
OADMET-0003611,4.28,train,,,,,
OADMET-0001149,4.71,train,,,,,
OADMET-0006271,5.4,phase1,7.68303537,0.797317982,-8.65709591,,
OCNT-1309280,5.2,train,,,,,
OADMET-0001215,2.24,train,,,,,
OADMET-0004733,4.23,train,,,,,
OCNT-2312378,4.14,train,,,,,
OADMET-0001994,3.47,train,,,,,
OCNT-1965979,2.3,train,,,,,
OCNT-2313165,4.35,train,,,,,
OCNT-1966011,3.0,train,,,,,
OCNT-2312058,5.2,train,,,,,
OCNT-1871154,2.91,train,,,,,
OADMET-0001666,1.76,train,,,,,
OCNT-2312504,5.0,train,,,,,
OADMET-0004581,4.76,train,,,,,
OADMET-0002698,5.7,train,,,,,
OADMET-0001926,5.23,train,,,,,
OADMET-0003191,5.05,train,,,,,
OCNT-2308555,5.14,train,,,,,
OADMET-0004172,4.71,train,,,,,
OCNT-1307850,2.86,train,,,,,
OCNT-0341150,2.11,train,,,,,
OADMET-0005840,4.81,train,,,,,
OADMET-0003033,5.16,train,,,,,
OCNT-2313631,5.82,train,,,,,
OADMET-0002059,4.08,train,,,,,
OCNT-2310325,5.24,train,,,,,
OCNT-2309726,4.51,train,,,,,
OADMET-0002201,2.25,train,,,,,
OADMET-0005013,4.7,train,,,,,
OADMET-0001667,4.56,train,,,,,
OCNT-2313309,5.11,train,,,,,
OCNT-2317273,4.26,train,,,,,
OCNT-2309925,4.9,train,,,,,
OCNT-2317201,5.02,train,,,,,
OADMET-0003146,3.64,train,,,,,
OADMET-0005507,5.31,train,,,,,
OCNT-1966025,5.23,train,,,,,
OADMET-0001745,3.87,train,,,,,
OCNT-2317727,4.61,train,,,,,
OADMET-0004950,5.33,train,,,,,
OADMET-0006517,4.244999999999999,phase1,7.25411224,0.706437111,-8.56722069,2.8354423216597,1.0
OADMET-0006543,,phase2,7.58385611,0.577161908,-8.18034935,6.387719961573337,2.0
OADMET-0003012,4.78,train,,,,,
OCNT-2313909,6.3100000000000005,train,,,,,
OADMET-0005536,4.49,train,,,,,
OCNT-2312291,4.47,train,,,,,
OADMET-0002146,1.87,train,,,,,
OADMET-0006137,,phase2,8.22346973,0.493508399,-8.88442326,8.090480842748635,3.0
OADMET-0001627,4.67,train,,,,,
OCNT-2311917,6.52,train,,,,,
OADMET-0001201,3.95,train,,,,,
OADMET-0003085,4.21,train,,,,,
OCNT-0326829,2.37,train,,,,,
OADMET-0005341,4.33,train,,,,,
OCNT-2316123,4.78,train,,,,,
OCNT-2314598,4.4,train,,,,,
OCNT-1307919,2.45,train,,,,,
OCNT-2310606,5.23,train,,,,,
OADMET-0004968,4.73,train,,,,,
OADMET-0006567,4.835,phase1,7.13563919,0.531080723,-7.61208057,13.908191607877454,2.0
OCNT-2328363,2.89,train,,,,,
OADMET-0002193,2.65,train,,,,,
OADMET-0001624,4.33,train,,,,,
OADMET-0006421,,phase2,7.44664383,0.565885425,-7.18215895,5.475037591499179,5.0
OCNT-2315196,4.53,train,,,,,
OCNT-1307619,4.07,train,,,,,
OADMET-0003309,5.33,train,,,,,
OADMET-0004716,4.29,train,,,,,
OADMET-0006236,,phase2,7.96966314,0.767437875,-9.23709583,11.80477664209743,2.0
OADMET-0002914,5.46,train,,,,,
OADMET-0003314,5.77,train,,,,,
OADMET-0003226,5.77,train,,,,,
OADMET-0002600,5.28,train,,,,,
OCNT-2312891,5.64,train,,,,,
OCNT-2314620,5.27,train,,,,,
OADMET-0005469,4.87,train,,,,,
OCNT-0346781,2.23,train,,,,,
OADMET-0004677,3.93,train,,,,,
OADMET-0002900,5.95,train,,,,,
OADMET-0005819,4.99,train,,,,,
OCNT-2309502,4.05,train,,,,,
OADMET-0005276,4.92,train,,,,,
OADMET-0006382,,phase2,7.70134115,0.745111644,-9.51108932,,
OADMET-0003024,5.09,train,,,,,
OCNT-2314499,4.29,train,,,,,
OADMET-0001752,3.33,train,,,,,
OADMET-0001540,3.37,train,,,,,
OADMET-0004829,4.49,train,,,,,
OADMET-0001164,2.51,train,,,,,
OCNT-0011376,2.01,train,,,,,
OADMET-0002570,5.14,train,,,,,
OADMET-0002782,5.41,train,,,,,
OCNT-0348485,2.74,train,,,,,
OCNT-2315140,4.29,train,,,,,
OADMET-0002316,2.11,train,,,,,
OCNT-0369174,2.68,train,,,,,
OADMET-0001694,3.67,train,,,,,
OADMET-0001234,4.11,train,,,,,
OADMET-0005364,4.62,train,,,,,
OADMET-0002726,5.01,train,,,,,
OCNT-2317696,5.09,train,,,,,
OCNT-2314829,4.59,train,,,,,
OADMET-0002788,5.3,train,,,,,
OADMET-0000993,2.75,train,,,,,
OCNT-0336109,3.97,train,,,,,
OADMET-0003733,3.2,train,,,,,
OCNT-2313251,4.45,train,,,,,
OCNT-0337499,3.14,train,,,,,
OCNT-0352034,3.69,train,,,,,
OCNT-2313907,5.07,train,,,,,
OCNT-2309448,4.95,train,,,,,
OCNT-2309204,5.2,train,,,,,
OADMET-0002697,5.36,train,,,,,
OADMET-0006365,,phase2,8.2413578,0.620271921,-7.14195347,3.945404328265104,1.0
OCNT-2328700,4.61,train,,,,,
OADMET-0004977,5.33,train,,,,,
OADMET-0003080,4.89,train,,,,,
OCNT-2317922,4.85,train,,,,,
OCNT-2318009,5.16,train,,,,,
OADMET-0005686,5.1,train,,,,,
OCNT-2311101,5.18,train,,,,,
OADMET-0006371,4.895,phase1,7.68388224,0.789262533,-7.98859262,7.72577126746825,5.0
OCNT-2314351,4.95,train,,,,,
OADMET-0005307,4.55,train,,,,,
OCNT-0022161,4.18,train,,,,,
OADMET-0001105,2.88,train,,,,,
OADMET-0003627,2.95,train,,,,,
OCNT-2317511,5.48,train,,,,,
OCNT-2328770,1.87,train,,,,,
OADMET-0001809,4.33,train,,,,,
OADMET-0003567,5.24,train,,,,,
OADMET-0006491,,phase2,8.16127014,0.667002678,-7.3557415,,
OCNT-2308671,4.93,train,,,,,
OCNT-2313826,5.16,train,,,,,
OADMET-0006244,3.875,phase1,7.23649597,0.716974258,-7.594666,6.793126058818171,2.0
OADMET-0002142,2.15,train,,,,,
OADMET-0004726,4.89,train,,,,,
OADMET-0002541,6.195,train,,,,,
OCNT-2315338,4.89,train,,,,,
OCNT-0372349,3.23,train,,,,,
OADMET-0002871,5.16,train,,,,,
OCNT-2309094,4.37,train,,,,,
OADMET-0005948,5.04,train,,,,,
OADMET-0004270,5.08,train,,,,,
OCNT-2317404,3.0,train,,,,,
OADMET-0001144,3.74,train,,,,,
OADMET-0001075,2.27,train,,,,,
OCNT-2313899,5.19,train,,,,,
OADMET-0004921,4.72,train,,,,,
OADMET-0005055,4.83,train,,,,,
OCNT-0324222,2.74,train,,,,,
OADMET-0006188,,phase2,7.51566648,0.537814736,-8.70829105,,
OCNT-2309973,4.89,train,,,,,
OCNT-2310474,4.64,train,,,,,
OADMET-0003178,4.81,train,,,,,
OCNT-2316810,4.84,train,,,,,
OCNT-2316349,5.22,train,,,,,
OADMET-0001723,4.07,train,,,,,
OCNT-2316129,4.82,train,,,,,
OCNT-2313415,5.11,train,,,,,
OCNT-2312924,5.35,train,,,,,
OCNT-2312676,4.7,train,,,,,
OADMET-0005627,4.68,train,,,,,
OCNT-0368302,3.05,train,,,,,
OCNT-2314867,5.78,train,,,,,
OADMET-0005712,4.49,train,,,,,
OCNT-1411115,3.27,train,,,,,
OCNT-2315653,5.99,train,7.82785416,0.650162816,-8.70756912,,
OCNT-2314846,5.18,train,,,,,
OADMET-0001384,1.71,train,,,,,
OCNT-2317887,5.28,train,,,,,
OCNT-2314767,4.58,train,,,,,
OCNT-0464637,4.88,train,,,,,
OCNT-2309686,5.17,train,,,,,
OCNT-2312865,5.915,train,7.72376394,0.738741994,-9.4855957,,
OADMET-0001392,2.85,train,,,,,
OCNT-1871164,2.08,train,,,,,
OADMET-0004707,4.93,train,,,,,
OCNT-0004781,3.01,train,,,,,
OCNT-0467537,4.87,train,,,,,
OCNT-2313366,3.75,train,,,,,
OCNT-2309077,5.38,train,,,,,
OADMET-0001877,4.88,train,,,,,
OADMET-0006459,,phase2,7.80183649,0.728252709,-8.51954365,,
OADMET-0002069,2.88,train,,,,,
OADMET-0005381,4.59,train,,,,,
OCNT-2314808,5.66,train,,,,,
OADMET-0001284,3.35,train,,,,,
OCNT-0375990,2.71,train,,,,,
OADMET-0002083,4.28,train,,,,,
OADMET-0002951,3.25,train,,,,,
OCNT-2309783,5.09,train,,,,,
OCNT-2313911,5.17,train,,,,,
OCNT-2308767,5.32,train,,,,,
OADMET-0001066,2.42,train,,,,,
OCNT-1263886,1.85,train,,,,,
OCNT-2315317,5.27,train,,,,,
OCNT-2318433,4.69,train,,,,,
OADMET-0005642,5.14,train,,,,,
OCNT-2311474,4.26,train,,,,,
OADMET-0002742,1.82,train,,,,,
OCNT-2313787,5.48,train,,,,,
OCNT-1899945,3.79,train,,,,,
OCNT-0332242,3.76,train,,,,,
OADMET-0003779,4.67,train,,,,,
OADMET-0006092,5.795,phase1,7.59565115,0.735418975,-8.52687645,,
OCNT-2309571,5.28,train,,,,,
OCNT-0494162,5.14,train,,,,,
OADMET-0006565,4.975,phase1,7.75111246,0.816317081,-9.1515131,4.8587303982488805,3.0
OCNT-1965911,3.9,train,,,,,
OCNT-2328645,2.93,train,,,,,
OCNT-2312637,4.73,train,,,,,
OCNT-1308106,3.72,train,,,,,
OADMET-0000997,3.07,train,,,,,
OADMET-0003323,2.69,train,,,,,
OADMET-0003351,5.07,train,,,,,
OCNT-2309072,6.16,train,,,,,
OADMET-0005851,4.34,train,,,,,
OCNT-2309398,4.81,train,,,,,
OCNT-2315250,5.43,train,,,,,
OCNT-2309483,4.86,train,,,,,
OADMET-0002591,5.23,train,,,,,
OADMET-0001492,4.19,train,,,,,
OADMET-0004869,4.92,train,,,,,
OADMET-0002830,5.4,train,,,,,
OADMET-0002273,2.48,train,,,,,
OADMET-0002882,5.25,train,,,,,
OCNT-0494135,1.74,train,,,,,
OADMET-0002081,3.02,train,,,,,
OADMET-0002969,5.08,train,,,,,
OCNT-1309162,2.37,train,,,,,
OADMET-0005166,5.37,train,,,,,
OCNT-0306747,3.92,train,,,,,
OCNT-2311183,3.1,train,,,,,
OADMET-0005355,4.41,train,,,,,
OCNT-0494086,2.59,train,,,,,
OCNT-2318173,5.39,train,,,,,
OCNT-2309853,5.98,train,,,,,
OCNT-2328690,5.01,train,,,,,
OADMET-0003462,4.92,train,,,,,
OCNT-2313815,5.18,train,,,,,
OCNT-2310588,5.46,train,,,,,
OCNT-1899931,3.95,train,,,,,
OADMET-0006198,,phase2,8.11387348,0.650247753,-10.3826647,4.3180395396769775,5.0
OADMET-0003653,3.4,train,,,,,
OCNT-2318193,4.94,train,,,,,
OCNT-2309532,5.67,train,,,,,
OCNT-2312707,4.93,train,,,,,
OCNT-1871070,3.0,train,,,,,
OADMET-0001786,4.06,train,,,,,
OADMET-0001214,4.57,train,,,,,
OCNT-1965895,3.92,train,,,,,
OADMET-0003433,5.83,train,,,,,
OADMET-0005523,4.43,train,,,,,
OCNT-2308853,3.95,train,,,,,
OCNT-2313187,4.75,train,,,,,
OADMET-0002125,2.16,train,,,,,
OADMET-0003551,4.94,train,,,,,
OADMET-0001743,4.11,train,,,,,
OCNT-2087689,5.23,train,,,,,
OADMET-0006300,,phase2,7.64255571,0.754098892,-9.69461536,,
OCNT-0479497,4.83,train,,,,,
OADMET-0003900,5.29,train,,,,,
OCNT-0337769,3.97,train,,,,,
OADMET-0005438,4.63,train,,,,,
OADMET-0002669,3.36,train,,,,,
OADMET-0002198,2.77,train,,,,,
OADMET-0004943,5.2,train,,,,,
OCNT-1965960,2.98,train,,,,,
OCNT-2313739,5.82,train,,,,,
OADMET-0005142,4.49,train,,,,,
OADMET-0002280,1.96,train,,,,,
OCNT-1309228,4.55,train,,,,,
OADMET-0005973,4.68,train,,,,,
OCNT-2312332,2.57,train,,,,,
OCNT-2310705,5.58,train,,,,,
OCNT-2309509,4.49,train,,,,,
OCNT-0351595,2.84,train,,,,,
OCNT-2312717,4.36,train,,,,,
OADMET-0002118,1.77,train,,,,,
OCNT-2317427,4.54,train,,,,,
OADMET-0005265,5.0,train,,,,,
OCNT-2310105,5.57,train,,,,,
OADMET-0002279,1.97,train,,,,,
OADMET-0005600,4.73,train,,,,,
OCNT-2316400,5.01,train,,,,,
OADMET-0005215,4.65,train,,,,,
OCNT-2314074,4.38,train,,,,,
OADMET-0002037,2.98,train,,,,,
OCNT-2316023,4.59,train,,,,,
OCNT-2309277,4.8,train,,,,,
OADMET-0002070,2.92,train,,,,,
OADMET-0001757,3.25,train,,,,,
OADMET-0005408,5.82,train,,,,,
OADMET-0003498,5.39,train,,,,,
OCNT-0309036,3.63,train,,,,,
OADMET-0001937,5.25,train,,,,,
OADMET-0005521,4.49,train,,,,,
OADMET-0001258,1.64,train,,,,,
OCNT-2316621,5.84,train,,,,,
OADMET-0003000,4.69,train,,,,,
OCNT-1965896,4.54,train,,,,,
OCNT-0318986,3.14,train,,,,,
OADMET-0003312,5.865,train,,,,,
OCNT-2316929,4.97,train,,,,,
OADMET-0001326,4.8,train,,,,,
OCNT-2316875,4.07,train,,,,,
OADMET-0006153,,phase2,7.60306787,0.797721922,-8.64075661,,
OADMET-0003762,4.18,train,,,,,
OADMET-0001775,3.43,train,,,,,
OADMET-0006215,,phase2,7.73242044,0.823055565,-7.56093645,,
OCNT-2316635,5.23,train,,,,,
OADMET-0003046,5.355,train,,,,,
OCNT-2310635,5.47,train,,,,,
OCNT-2316289,4.86,train,,,,,
OADMET-0002727,5.71,train,,,,,
OCNT-2316919,3.96,train,,,,,
OADMET-0005760,5.24,train,,,,,
OADMET-0001059,3.61,train,,,,,
OCNT-2316740,4.52,train,,,,,
OADMET-0005929,5.38,train,,,,,
OCNT-2317901,5.28,train,,,,,
OCNT-1685176,2.05,train,,,,,
OCNT-2313533,4.93,train,,,,,
OADMET-0005338,5.06,train,,,,,
OCNT-2308686,4.9,train,,,,,
OADMET-0003319,5.13,train,,,,,
OADMET-0005092,4.73,train,,,,,
OCNT-1309238,4.58,train,,,,,
OCNT-2315027,4.27,train,,,,,
OCNT-2309194,5.2,train,,,,,
OCNT-2328454,1.93,train,,,,,
OADMET-0002858,2.82,train,,,,,
OADMET-0005539,4.82,train,,,,,
OCNT-2313857,4.56,train,,,,,
OCNT-2318051,4.82,train,,,,,
OCNT-2316909,4.06,train,,,,,
OADMET-0002665,5.42,train,,,,,
OADMET-0001123,4.26,train,,,,,
OCNT-1307683,1.8,train,,,,,
OCNT-0021589,3.18,train,,,,,
OADMET-0005122,4.52,train,,,,,
OADMET-0004933,5.33,train,,,,,
OADMET-0002943,5.16,train,,,,,
OADMET-0006175,,phase2,7.79677057,0.650595427,-9.10153198,,
OADMET-0004799,5.38,train,,,,,
OCNT-2315563,4.94,train,,,,,
OADMET-0005435,5.18,train,,,,,
OADMET-0004736,4.33,train,,,,,
OADMET-0003728,2.74,train,,,,,
OCNT-2314623,5.22,train,,,,,
OCNT-2313003,5.02,train,,,,,
OADMET-0005987,4.83,train,,,,,
OCNT-0494484,2.51,train,,,,,
OADMET-0006588,,phase2,8.16763687,0.736285031,-9.41137981,,
OADMET-0003647,4.75,train,,,,,
OCNT-2315327,6.215,train,8.14291954,0.786718249,-10.4802818,,
OADMET-0005123,4.6,train,,,,,
OADMET-0001055,2.8,train,,,,,
OADMET-0001283,4.0,train,,,,,
OCNT-1307625,4.6,train,,,,,
OADMET-0005129,5.01,train,,,,,
OADMET-0005210,4.52,train,,,,,
OCNT-2328828,2.03,train,,,,,
OADMET-0005424,3.9,train,,,,,
OCNT-2314718,5.0,train,,,,,
OADMET-0001640,2.23,train,,,,,
OADMET-0005236,5.19,train,,,,,
OCNT-0498160,3.88,train,,,,,
OCNT-2312836,4.52,train,,,,,
OCNT-2309193,5.62,train,,,,,
OCNT-1871049,2.92,train,,,,,
OCNT-2315739,4.22,train,,,,,
OADMET-0001799,5.22,train,,,,,
OADMET-0005680,4.27,train,,,,,
OADMET-0005299,4.56,train,,,,,
OADMET-0005933,5.18,train,,,,,
OCNT-2328992,4.86,train,,,,,
OCNT-2315806,4.3,train,,,,,
OCNT-2311998,4.2,train,,,,,
OCNT-2310728,4.54,train,7.31224489,0.831084549,-8.29003811,,
OCNT-0349171,3.53,train,,,,,
OCNT-2312720,4.55,train,,,,,
OADMET-0002296,2.01,train,,,,,
OADMET-0006134,5.59,phase1,7.54628754,0.901968777,-6.80938721,,
OCNT-0315593,2.95,train,,,,,
OCNT-2313554,4.83,train,,,,,
OCNT-2314239,4.93,train,,,,,
OCNT-2308536,4.24,train,,,,,
OADMET-0002873,5.22,train,,,,,
OCNT-2309850,5.34,train,,,,,
OADMET-0006470,,phase2,7.98791504,0.526093841,-8.8806181,,
OADMET-0002811,5.03,train,,,,,
OCNT-0494693,1.78,train,,,,,
OCNT-0305340,2.43,train,,,,,
OCNT-2309230,4.59,train,7.27025938,0.817500353,-6.81425285,,
OADMET-0005573,4.73,train,,,,,
OADMET-0004261,5.0,train,,,,,
OCNT-2308936,3.92,train,,,,,
OADMET-0003528,1.91,train,,,,,
OADMET-0001535,4.87,train,,,,,
OCNT-1965936,4.77,train,,,,,
OADMET-0001583,5.28,train,,,,,
OADMET-0005559,4.96,train,,,,,
OADMET-0001210,3.23,train,,,,,
OADMET-0003798,4.23,train,,,,,
OCNT-0305957,3.01,train,,,,,
OCNT-2308553,4.66,train,,,,,
OCNT-2309812,4.65,train,,,,,
OADMET-0001321,2.59,train,,,,,
OADMET-0002680,5.4,train,,,,,
OCNT-2311003,1.79,train,,,,,
OADMET-0002888,2.67,train,,,,,
OADMET-0002086,1.85,train,,,,,
OCNT-2316465,5.34,train,,,,,
OADMET-0006162,,phase2,7.59852171,0.676190972,-7.83472776,0.6594900348495827,3.0
OADMET-0002618,4.87,train,,,,,
OCNT-2313663,4.22,train,,,,,
OCNT-2312161,5.21,train,,,,,
OCNT-2315778,5.22,train,,,,,
OCNT-2309115,5.31,train,,,,,
OADMET-0005306,5.16,train,,,,,
OADMET-0003083,1.76,train,,,,,
OADMET-0002996,3.65,train,,,,,
OADMET-0005986,4.63,train,,,,,
OCNT-0497826,2.57,train,,,,,
OCNT-2313281,5.0,train,,,,,
OADMET-0006106,,phase2,7.76889944,0.504939318,-8.4505291,,
OADMET-0006314,,phase2,7.4805584,0.643030405,-9.88325405,,
OCNT-2309399,5.6,train,,,,,
OADMET-0001677,2.97,train,,,,,
OADMET-0003872,4.39,train,,,,,
OADMET-0001288,2.76,train,,,,,
OADMET-0003156,5.015000000000001,train,,,,,
OADMET-0002552,5.52,train,,,,,
OADMET-0003588,5.18,train,,,,,
OADMET-0004847,4.48,train,,,,,
OCNT-2318630,4.5,train,,,,,
OADMET-0002310,1.97,train,,,,,
OCNT-1307604,2.7,train,,,,,
OCNT-0018132,3.01,train,,,,,
OADMET-0002020,3.82,train,,,,,
OCNT-2328973,3.27,train,,,,,
OADMET-0003423,3.0,train,,,,,
OADMET-0002263,1.82,train,,,,,
OADMET-0003402,5.81,train,,,,,
OADMET-0005225,4.62,train,,,,,
OCNT-2309260,5.68,train,,,,,
OADMET-0001684,3.91,train,,,,,
OCNT-2317953,4.56,train,,,,,
OADMET-0003303,5.62,train,,,,,
OCNT-2315340,5.21,train,,,,,
OADMET-0003697,5.13,train,,,,,
OADMET-0000963,3.93,train,,,,,
OCNT-2318453,5.3,train,,,,,
OADMET-0006321,,phase2,7.16243505,0.859604657,-7.76622963,3.277903539333186,1.0
OCNT-2316818,4.61,train,,,,,
OADMET-0004774,4.72,train,,,,,
OCNT-0360034,3.86,train,,,,,
OADMET-0001103,3.94,train,,,,,
OADMET-0004577,4.8,train,,,,,
OCNT-2318653,5.74,train,,,,,
OCNT-2315201,5.76,train,,,,,
OCNT-2016113,6.12,train,,,,,
OCNT-2310167,6.07,train,8.36452579,0.83647877,-9.04837608,,
OCNT-2316310,4.78,train,,,,,
OCNT-2317208,4.09,train,,,,,
OCNT-2312079,5.08,train,,,,,
OADMET-0002980,3.17,train,,,,,
OADMET-0006290,3.2750000000000004,phase1,7.44121313,0.823810041,-8.55117416,6.873392223605888,1.0
OCNT-0493903,4.52,train,,,,,
OADMET-0003421,3.38,train,,,,,
OADMET-0006231,,phase2,7.83165598,0.747838676,-6.79978466,,
OADMET-0003534,5.66,train,,,,,
OADMET-0000969,3.92,train,,,,,
OADMET-0003431,5.7,train,,,,,
OADMET-0002236,2.92,train,,,,,
OADMET-0002719,2.53,train,,,,,
OADMET-0002157,2.17,train,,,,,
OCNT-0335335,3.92,train,,,,,
OADMET-0002163,2.99,train,,,,,
OADMET-0004301,4.27,train,,,,,
OADMET-0004182,4.9,train,,,,,
OCNT-2310287,5.36,train,,,,,
OADMET-0004263,4.98,train,,,,,
OCNT-2314024,4.859999999999999,train,,,,,
OADMET-0006004,4.69,train,,,,,
OCNT-2314280,5.03,train,,,,,
OCNT-2309346,4.24,train,,,,,
OADMET-0005920,5.41,train,,,,,
OADMET-0002039,3.04,train,,,,,
OADMET-0003082,1.77,train,,,,,
OADMET-0005034,4.88,train,,,,,
OCNT-2316763,5.19,train,,,,,
OCNT-2310860,5.67,train,,,,,
OADMET-0002674,5.28,train,,,,,
OADMET-0002717,5.54,train,,,,,
OCNT-2309311,4.64,train,,,,,
OADMET-0002294,2.06,train,,,,,
OADMET-0005443,5.61,train,,,,,
OADMET-0005947,5.18,train,,,,,
OADMET-0001678,2.37,train,,,,,
OADMET-0004489,5.41,train,,,,,
OCNT-1871090,3.92,train,,,,,
OADMET-0001088,5.11,train,,,,,
OCNT-0019722,3.26,train,,,,,
OADMET-0004824,4.13,train,,,,,
OCNT-2314434,4.92,train,,,,,
OADMET-0005499,5.17,train,,,,,
OADMET-0005703,4.97,train,,,,,
OADMET-0004821,4.73,train,,,,,
OCNT-2316722,3.93,train,,,,,
OCNT-2314323,4.71,train,,,,,
OCNT-1309246,3.79,train,,,,,
OCNT-2309527,4.9,train,,,,,
OADMET-0005374,4.68,train,,,,,
OCNT-2314710,5.15,train,,,,,
OADMET-0001869,2.54,train,,,,,
OADMET-0001996,3.0,train,,,,,
OADMET-0006039,4.18,train,,,,,
OCNT-2311832,5.28,train,,,,,
OCNT-0333180,4.29,train,,,,,
OADMET-0004220,4.36,train,,,,,
OCNT-2317194,5.61,train,,,,,
OADMET-0001592,2.44,train,,,,,
OCNT-2309180,4.63,train,,,,,
OADMET-0001329,3.05,train,,,,,
OADMET-0001286,2.39,train,,,,,
OADMET-0006415,5.505000000000001,phase1,7.68907881,0.573754072,-7.70358419,4.444218299414223,1.0
OADMET-0002087,2.69,train,,,,,
OCNT-2312998,5.71,train,,,,,
OCNT-1307812,3.4,train,,,,,
OCNT-2309997,6.325,train,,,,,
OCNT-1871025,2.89,train,,,,,
OCNT-0291308,2.7,train,,,,,
OCNT-2315797,4.52,train,,,,,
OCNT-2315247,4.54,train,,,,,
OCNT-2316652,5.58,train,,,,,
OCNT-2309476,4.81,train,,,,,
OADMET-0005419,5.38,train,,,,,
OADMET-0003224,4.12,train,,,,,
OADMET-0001623,4.87,train,,,,,
OADMET-0003337,5.01,train,,,,,
OCNT-2309875,5.55,train,,,,,
OCNT-2309401,5.21,train,,,,,
OADMET-0001191,3.66,train,,,,,
OADMET-0006280,5.275,phase1,7.37944651,0.799695313,-7.55250359,7.082987003609807,1.0
OADMET-0003417,5.87,train,,,,,
OADMET-0003911,4.4,train,,,,,
OCNT-2317135,5.33,train,,,,,
OCNT-2312877,4.97,train,,,,,
OCNT-2313029,4.34,train,,,,,
OCNT-2317169,5.19,train,,,,,
OCNT-2318392,5.23,train,,,,,
OCNT-2312236,4.44,train,,,,,
OADMET-0002884,5.21,train,,,,,
OADMET-0002922,5.42,train,,,,,
OADMET-0002302,2.82,train,,,,,
OCNT-2308610,5.52,train,,,,,
OADMET-0005178,5.0,train,,,,,
OCNT-2309526,4.54,train,,,,,
OADMET-0001744,2.14,train,,,,,
OCNT-1871080,2.87,train,,,,,
OCNT-2315948,4.53,train,,,,,
OADMET-0005535,5.23,train,,,,,
OCNT-2308998,4.92,train,,,,,
OCNT-2315234,4.93,train,,,,,
OCNT-2316836,5.21,train,,,,,
OADMET-0004239,4.91,train,,,,,
OCNT-2317498,4.02,train,,,,,
OADMET-0001868,2.84,train,,,,,
OADMET-0002001,3.1100000000000003,train,,,,,
OADMET-0005148,4.92,train,,,,,
OCNT-2312092,1.74,train,,,,,
OCNT-2312354,4.87,train,,,,,
OADMET-0002632,5.79,train,,,,,
OCNT-2311598,4.96,train,,,,,
OADMET-0006510,,phase2,7.51689005,0.708307385,-9.47840309,,
OCNT-0327644,3.44,train,,,,,
OCNT-2311293,1.8,train,,,,,
OCNT-2318587,5.07,train,,,,,
OADMET-0002047,2.01,train,,,,,
OADMET-0005688,4.59,train,,,,,
OADMET-0003629,4.89,train,,,,,
OCNT-1685188,2.97,train,,,,,
OCNT-0494108,3.93,train,,,,,
OADMET-0003702,1.81,train,,,,,
OCNT-1309163,3.97,train,,,,,
OCNT-1628123,2.02,train,,,,,
OCNT-1871055,2.09,train,,,,,
OCNT-0022535,2.85,train,,,,,
OCNT-2318347,5.58,train,,,,,
OADMET-0002160,1.82,train,,,,,
OADMET-0006548,4.065,phase1,6.9257412,0.887404978,-7.15390491,,
OCNT-2316328,5.11,train,,,,,
OCNT-2318233,5.57,train,,,,,
OADMET-0005767,4.28,train,,,,,
OCNT-2314157,5.06,train,,,,,
OCNT-0286626,3.13,train,,,,,
OADMET-0004281,4.85,train,,,,,
OCNT-0299191,3.92,train,,,,,
OADMET-0001532,4.67,train,,,,,
OADMET-0002123,3.56,train,,,,,
OCNT-1307645,5.09,train,,,,,
OADMET-0003271,5.62,train,,,,,
OADMET-0005534,5.49,train,,,,,
OCNT-2309802,5.19,train,,,,,
OCNT-2308803,4.43,train,,,,,
OCNT-2308976,4.61,train,,,,,
OCNT-2313069,5.06,train,,,,,
OCNT-2310578,2.53,train,,,,,
OADMET-0001362,3.53,train,,,,,
OCNT-2316714,2.45,train,,,,,
OCNT-0355073,2.67,train,,,,,
OADMET-0001120,2.95,train,,,,,
OADMET-0003445,5.21,train,,,,,
OADMET-0004883,4.76,train,,,,,
OCNT-0315647,2.79,train,,,,,
OCNT-2315329,5.83,train,,,,,
OCNT-2314307,5.47,train,,,,,
OADMET-0002699,5.22,train,,,,,
OADMET-0002091,2.83,train,,,,,
OCNT-0465483,4.1,train,,,,,
OCNT-2316050,5.42,train,,,,,
OCNT-0002610,2.97,train,,,,,
OCNT-0303269,4.25,train,,,,,
OADMET-0001012,3.47,train,,,,,
OADMET-0006537,,phase2,8.32084942,0.925520778,-7.36172104,-0.193494854692048,2.0
OADMET-0005596,4.79,train,,,,,
OCNT-1965988,3.11,train,,,,,
OADMET-0003268,4.99,train,,,,,
OADMET-0001344,4.08,train,,,,,
OADMET-0005272,4.3,train,,,,,
